id_documento,id_principal,casa,sigla_tipo,numero,ano,data_apresentacao,ementa,cod_tipo_documento,descricao_tipo_documento,ementa_detalhada,keywords,status_proposicao_cod_situacao,status_proposicao_cod_tipo_tramitacao,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_uri_ultimo_relator,status_proposicao_url,uri_documento,uri_autores,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,status_proposicao_ambito,uri_orgao_numerador
2264300,2264300,camara,PL,4906,2020,2020-10-13T17:15,Altera a redação do art. 41 da Lei 9.605 de 1988 para incluir o Bioma do Pantanal no tipo previsto no caput.,139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, crime contra a flora, inclusão, destruição, vegetação, bioma, Pantanal.",905,110,2020-10-14T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264300,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264300/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936039,Protocolar,NA
2264310,2264310,camara,PLP,246,2020,2020-10-14T09:18,"Institui o complexo geoeconômico e social do Matopiba, nos termos do art. 43 da Constituição Federal e dá outras providências.",140,Projeto de Lei Complementar,,"Regulamentação, Constituição Federal (1988), criação, Complexo Geoeconômico e Social do Matopiba, redução, desigualdade regional, incentivo, desenvolvimento sustentável, Maranhão, Piauí, Tocantins, Bahia. _Programa de Desenvolvimento Sustentável do Complexo Geoeconômico e Social do Matopiba, desenvolvimento econômico, desenvolvimento sustentável, desenvolvimento regional, atividade agropecuária.",905,110,2020-10-14T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264310,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264310/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936110,Protocolar,NA
2264342,2264342,camara,PL,4926,2020,2020-10-14T17:43,"Estabelece indenização e assegura pensão por morte de dependentes de brigadistas, chefes de esquadrão e chefes de brigada do PREVFOGO/IBAMA.",139,Projeto de Lei,"Altera a Lei nº 8.213, de 24 de julho de 1991.","Indenização, dependente, brigadista, chefe de esquadrão, chefe de brigada, Centro Nacional de Prevenção e Combate aos Incêndios Florestais (Prevfogo), Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama). _Alteração, Lei de Benefícios da Previdência Social, pensão por morte, cônjuge, companheiro,  brigadista, chefe de esquadrão, chefe de brigada, Centro Nacional de Prevenção e Combate aos Incêndios Florestais (Prevfogo), Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama).",905,110,2020-10-15T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264342,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264342/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936216,Protocolar,NA
2264343,2264343,camara,PL,4927,2020,2020-10-14T17:43,Altera a redação do art. 10 da Lei 4.829/1965 para considerar inidôneo para fins de obtenção de crédito rural os condenados pelo crime previsto no 41 da Lei 9.605/1998,139,Projeto de Lei,,"Alteração, lei federal, crédito rural, inidoneidade, produtor rural, condenação, crime ambiental, crime contra a flora, incêndio florestal.",905,110,2020-10-15T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264343,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264343/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936218,Protocolar,NA
2264344,2264344,camara,PL,4928,2020,2020-10-14T17:43,"Institui o dia do Brigadista Florestal, que será comemorado no dia 1º de setembro.",139,Projeto de Lei,,"Criação, Dia do Brigadista Florestal, data comemorativa, setembro, profissão, combate, incêndio florestal.",905,110,2020-10-19T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936775,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264344,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264344/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936220,Protocolar,NA
2264348,2264348,camara,PL,4930,2020,2020-10-15T09:12,"Altera o art. 41 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as sanções e restrições administrativas na hipótese de prática de incêndios criminosos contra matas ou florestas.",139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, crime contra a flora, incêndio florestal, penalidade administrativa, recuperação de área degradada, queimada, proibição, atividade agropecuária.",905,500,2020-10-16T10:02,Aguardando Despacho do Presidente da Câmara dos Deputados,Recebimento,Recebimento pela SECAP(SGM).,.,5,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264348,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264348/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936273,Protocolar,NA
2264351,2264351,camara,PL,4933,2020,2020-10-15T09:42,"Insere dispositivos na Lei nº 12.651, de 25 de maio de 2012, para proibir o desenvolvimento de atividades econômicas em áreas queimadas, sem autorização.",139,Projeto de Lei,,"Alteração, Código Florestal (2012), proibição, desenvolvimento, atividade econômica, área queimada, ausência, autorização.",905,110,2020-10-19T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936776,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264351,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264351/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936287,Protocolar,NA
2264354,2264354,camara,PL,4934,2020,2020-10-15T11:39,"Altera o art. 41 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as sanções e restrições administrativas na hipótese de prática de incêndios criminosos contra matas ou florestas.",139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, crime contra a flora, incêndio florestal, penalidade administrativa, recuperação de área degradada, queimada, proibição, atividade agropecuária.",905,500,2020-10-16T10:02,Aguardando Despacho do Presidente da Câmara dos Deputados,Recebimento,Recebimento pela SECAP(SGM).,.,5,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264354,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264354/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936313,Protocolar,NA
2264501,2264501,camara,PL,4965,2020,2020-10-20T12:25,"Altera a Lei nº 13.303, de 30 de junho de 2016, que dispõe sobre o estatuto jurídico da empresa pública, da sociedade de economia mista e de suas subsidiárias, no âmbito da União, dos Estados, do Distrito Federal e dos Municípios, e a Lei nº 9.478, de 6 de agosto de1997, que Dispõe sobre a política energética nacional, as atividades relativas ao monopólio do petróleo, institui o Conselho Nacional de Política Energética e a Agência Nacional do Petróleo e dá outras providências, para prever a exigência de autorização do Congresso Nacional para alienação de subsidiárias de empresa pública e de sociedade de economia mista.",139,Projeto de Lei,,"Alteração, Lei de Responsabilidade das Estatais, autorização legislativa, alienação, sociedade subsidiária, empresa pública, sociedade de economia mista. _Alteração, Lei do Petróleo, autorização legislativa, alienação, sociedade subsidiária, Petróleo Brasileiro (Petrobras).",905,110,2020-10-23T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938113,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264501,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264501/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1937008,Protocolar,NA
2264650,2264650,camara,PL,5020,2020,2020-10-26T09:06,"Altera o art. 33 da Lei nº 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos, para incluir as máscaras descartáveis entre os produtos sujeitos a logística reversa.",139,Projeto de Lei,,"Alteração, Lei de Resíduos Sólidos, logística reversa, máscara de proteção, pandemia, coronavírus.",905,110,2020-10-27T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938589,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264650,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264650/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938290,Protocolar,NA
2264748,2264748,camara,PL,5048,2020,2020-10-27T16:52,Altera a redação do art. 5º da Lei 7.797.,139,Projeto de Lei,,"Alteração, Lei do Fundo Nacional do Meio Ambiente, aplicação, recursos, Fundo Nacional do Meio Ambiente (FNMA), extrativismo sustentável.",905,110,2020-10-28T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264748,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264748/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1938857,Protocolar,NA
2264953,2264953,camara,PL,5085,2020,2020-11-04T11:15,"Altera a Lei nº 12.787, de 11 de janeiro de 2013, para dispor sobre o licenciamento de empreendimentos de irrigação.",139,Projeto de Lei,,"Alteração, lei federal, Política Nacional de Irrigação, licenciamento ambiental, implantação, projeto (administração), irrigação.",905,110,2020-11-04T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264953,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264953/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940260,Protocolar,NA
2264954,2264954,camara,PL,5086,2020,2020-11-04T11:15,"Altera a Lei 12.651, de 25 de maio de 2012, para dispor sobre a proteção de restingas, dunas e das áreas de preservação permanente no entorno de reservatórios artificiais.",139,Projeto de Lei,,"Alteração, Código Florestal (2012), Área de preservação permanente (APP), restinga, duna, Plano Ambiental de Conservação e Uso do Entorno de Reservatório Artificial.",905,110,2020-11-04T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264954,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264954/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1940262,Protocolar,NA
2265216,2265216,camara,PL,5172,2020,2020-11-16T10:37,"Cria a Zona Franca da Biodiversidade da Amazônia Legal, nas condições que especifica.",139,Projeto de Lei,,"Criação, Zona Franca da Biodiversidade da Amazonia Legal, promoção, desenvolvimento econômico, desenvolvimento social, valorização, meio ambiente, sede, Sinop (MT), Mato Grosso, isenção tributária, , Imposto de importação, Imposto sobre Produtos industrializados (IPI), mercadoria estrangeira, produto nacional, adoção, Regime aduaneiro especial, banco Central do Brasil (Bacen), normatização, poítica cambial, limite, importação, zona franca, prazo, benefício fiscal, incentivo fiscal.",905,110,2020-11-17T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265216,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265216/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1941911,Protocolar,NA
