id_leggo,periodo,temperatura_periodo,temperatura_recente
234f33c2f5d2cd76d8dec24b3572a36d,2019-08-12T00:00:00Z,0,0.21
234f33c2f5d2cd76d8dec24b3572a36d,2019-08-19T00:00:00Z,0,0.16
234f33c2f5d2cd76d8dec24b3572a36d,2019-08-26T00:00:00Z,0,0.12
234f33c2f5d2cd76d8dec24b3572a36d,2019-09-02T00:00:00Z,0,0.09
234f33c2f5d2cd76d8dec24b3572a36d,2019-09-09T00:00:00Z,0,0.07
234f33c2f5d2cd76d8dec24b3572a36d,2019-09-16T00:00:00Z,0,0.05
234f33c2f5d2cd76d8dec24b3572a36d,2019-09-23T00:00:00Z,0,0.04
234f33c2f5d2cd76d8dec24b3572a36d,2019-09-30T00:00:00Z,0,0.03
234f33c2f5d2cd76d8dec24b3572a36d,2019-10-07T00:00:00Z,0,0.02
234f33c2f5d2cd76d8dec24b3572a36d,2019-10-14T00:00:00Z,0,0.02
234f33c2f5d2cd76d8dec24b3572a36d,2019-10-21T00:00:00Z,0,0.01
234f33c2f5d2cd76d8dec24b3572a36d,2019-10-28T00:00:00Z,0,0.01
234f33c2f5d2cd76d8dec24b3572a36d,2019-11-04T00:00:00Z,0,0.01
234f33c2f5d2cd76d8dec24b3572a36d,2019-11-11T00:00:00Z,0,0.01
234f33c2f5d2cd76d8dec24b3572a36d,2019-11-18T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-11-25T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-12-02T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-12-09T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-12-16T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-12-23T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2019-12-30T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-01-06T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-01-13T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-01-20T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-01-27T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-02-03T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-02-10T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-02-17T00:00:00Z,0,0
234f33c2f5d2cd76d8dec24b3572a36d,2020-02-24T00:00:00Z,0,0
