GW x geral,Pos/Neg/Neutro para o ambientalismo,id,sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,casa,tema,autor,link
Não GW,Positivo,2203624,PL,2928,2019,"Altera as Leis nos 6.360, de 23 de setembro de 1976, que dispõe sobre a vigilância sanitária a que ficam sujeitos os medicamentos, as drogas, os insumos farmacêuticos e correlatos, cosméticos, saneantes e outros produtos, e dá outras providências, e 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos, para proibir o uso de micropartículas de plástico na composição de produtos cosméticos, e a fabricação, a importação, a distribuição, e a comercialização de sacolas plásticas descartáveis, bem como de utensílios plásticos descartáveis utilizados no consumo de alimentos e bebidas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Luiz Lima,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2203624
Não GW,Neutro,2203668,PL,2936,2019,"Agrava a pena do crime de pichação e prevê que a pena será cominada com a obrigação de reparar o dano na coisa alheia, mediante limpeza realizada pelo próprio agente.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Filipe Barros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2203668
Não GW,Negativo,2203744,PL,2942,2019,"Altera a Lei nº 6.938, de 31 de agosto de 1981 (Lei da Política Nacional do Meio Ambiente), para estabelecer que informações obtidas em estudos de impacto ambiental anteriores poderão ser aproveitadas no licenciamento de outros empreendimentos localizados na mesma região.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - José Serra,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2203744
Não GW,Neutro,2203976,PL,2974,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para afastar ou dosar as penalidades com base no princípio da insignificância, na relevância do fato e na plausibilidade da justificativa.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2203976
Não GW,Neutro,2204001,PL,2979,2019,"Cria o Programa de Fomento à Construção, Modernização e Adequação de Abatedouros Públicos e dá outras providências",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Nivaldo Albuquerque,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204001
Não GW,Positivo,2204041,PDL,348,2019,"Susta o § 9º do art. 2º da Instrução Normativa nº 12, de 25 de março de 2019, do IBAMA.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Ricardo Izar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204041
GW,Positivo,2204062,PL,3001,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, para tornar obrigatória a criação de brigada permanente de combate a incêndios florestais nos municípios com maiores índices de queimada no país",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Bia Cavassa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204062
Não GW,Positivo,2204113,PL,3016,2019,Veda que convenção condominial proíba condôminos de tutelarem animais em seus imóveis,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204113
Não GW,Positivo,2204115,PL,3017,2019,Proíbe o consumo de carne de cães e de gatos em todo território nacional,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204115
Não GW,Positivo,2204123,PL,3021,2019,Torna inafiançável o tipo penal do art. 32 da Lei de Crimes Ambientais,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204123
GW,Negativo,2204216,PL,3045,2019,Dispõe sobre o exercício de atividades agrossilvipastoris em terras indígenas e dá outras providências.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Nelson Barbudo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204216
Não GW,Neutro,2204328,PL,3062,2019,"Altera a Lei nº 12.305, de 2 de agosto de 2010, para fomentar a recuperação energética dos resíduos sólidos urbanos.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204328
Não GW,Neutro,2204437,PL,3078,2019,"Altera o Decreto-Lei nº 986, de 21 de outubro de 1969, para obrigar os alimentos sujeitos a rotulagem a trazer informações sobre as quantidades de fósforo e potássio",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Liziane Bayer,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204437
Não GW,Neutro,2204534,PL,3102,2019,"Altera a Lei 12.651, de 25 de maio de    2012, para proibir a exportação de madeira bruta ou semimanufaturada.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Ramos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204534
Não GW,Positivo,2204560,PL,3108,2019,Determina que a Revisão Periódica de Segurança de Barragem seja de domínio público e os responsáveis ofereçam treinamento de segurança para as comunidades,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204560
Não GW,Positivo,2204564,PDL,294,2019,"Susta os efeitos da Portaria Ibama n° 1.135, de 3 de abril de 2019, que ""Delega competência aos Diretores de Proteção Ambiental, de Uso Sustentável da Biodiversidade e Florestas, e de Planejamento, Administração e Logística deste Instituto, para os fins que especifica e dá outras providências.""",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Erika Kokay,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204564
GW,Positivo,2204604,PL,3117,2019,"Dispõe sobre o Regime de uso do bioma Cerrado, bem como da sua conservação, preservação, proteção, utilização e regeneração.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Vicentinho Júnior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204604
GW,Negativo,2204946,PL,3128,2019,"Altera a Lei nº 12.651, de 25 de Maio de 2012, para dispor sobre a exploração de madeira de espécimes mortas ou naturalmente tombadas.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Mara Rocha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2204946
Não GW,Positivo,2205107,PL,3153,2019,"Altera a Lei nº 12.305, de 2 de agosto de 2010, para exigir a elaboração de Plano de Gerenciamento de Resíduos Sólidos para eventos de grande porte.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Vavá Martins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205107
Não GW,Positivo,2205239,PL,3169,2019,Dispõe sobre a tipificação do crime de perturbação da qualidade ambiental por poluição sonora.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205239
Não GW,Positivo,2205373,PDL,342,2019,"Susta os efeitos da aplicação do Decreto nº 9.806, de 28 de maio de 2019, que ""Altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"".",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205373
Não GW,Positivo,2205388,PDL,340,2019,"Susta os efeitos do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Ivan Valente,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205388
Não GW,Positivo,2205470,PL,3214,2019,Dispõe sobre obrigatoriedade de implantação de logística reversa para recipientes de armazenamento de gás natural veicular.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Edna Henrique,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205470
Não GW,Positivo,2205479,PDL,341,2019,"Susta o Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205479
Não GW,Positivo,2205521,PL,3226,2019,"Autoriza a pessoa física ou jurídica a realizar doações, de modo facultativo, para os fundos Municipais, Estaduais e Nacional do Animal doméstico diretamente em sua Declaração de Ajuste Anual do Imposto sobre a Renda da Pessoa Física ou Jurídica, e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Uldurico Junior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205521
Não GW,Positivo,2205541,PDL,345,2019,"Susta a aplicação do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205541
Não GW,Positivo,2205603,PL,3231,2019,"Altera a redação de dispositivos do Decreto-Lei nº 4.238, de 8 de abril de 1942, e da Lei nº 9.605, de 12 de fevereiro de 1998, para proibir o manuseio, a utilização, a queima e a soltura de fogos de artifício e artefatos pirotécnicos de qualquer classe em eventos realizados com a participação de animais, em áreas próximas a zoológicos, santuários e abrigos de animais, em parques públicos e em áreas de preservação permanente.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Celso Sabino,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205603
Não GW,Positivo,2205604,PL,3232,2019,"Dispõe sobre Cães Comunitários, estabelece normas para seu abrigamento e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Reinhold Stephanes Junior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205604
Não GW,Positivo,2205754,PDL,353,2019,"Susta, nos termos do art. 49, V, da Constituição, o Decreto nº 9.806, de 28 de maio de 2019.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Jandira Feghali,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205754
Não GW,Positivo,2205833,PDL,362,2019,"Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.806, de 28 de maio de 2019, do Poder Executivo, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Leonardo Monteiro; Nilto Tatto; Paulo Pimenta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205833
Não GW,Positivo,2206299,PL,3276,2019,Aumenta a pena dos delitos em caso de desrespeito à legislação que proíbe a caça de animais,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206299
Não GW,Positivo,2206302,PL,3278,2019,Estimula a criação de bancos de sangue veterinários para animais domésticos,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206302
Não GW,Neutro,2206303,PL,3279,2019,Proíbe o uso de chicotes em animais,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206303
Não GW,Positivo,2206354,PL,3285,2019,"Dispõe sobre a proibição de construção de cava subaquática em oceanos, rios, lagos, lagoas ou estuários com a finalidade de disposição de resíduos sólidos, semissólidos e pastosos ou sedimentos contaminados.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rosana Valle,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206354
Não GW,Positivo,2206396,PL,3291,2019,"CRIA O PROGRAMA DE RECUPERAÇÃO AMBIENTAL DENOMINADO PROTEÇÃO DAS ÁGUAS DOS RIOS MARANHESES, E DÁ OUTRAS PROVIDÊNCIAS.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Gil Cutrim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206396
Não GW,Neutro,2206405,PL,3295,2019,"Dispõe sobre a isenção de cobrança de tarifa de energia elétrica utilizadas em poços artesianos, e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Wilson Santiago,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206405
Não GW,Positivo,2206445,PL,3306,2019,"Institui programa de redução, reuso e reciclagem de resíduos sólidos na rede pública de educação básica.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206445
Não GW,Neutro,2206610,PL,3326,2019,Dispõe sobre a atividade pesqueira embarcada para a captura das espécies de camarão que especifica e adota outras providências.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Helder Salomão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206610
Não GW,Positivo,2206632,PL,3331,2019,"Determina a proibição de produção e importação de canudos e palitos de madeira embalados individualmente em plástico não biodegradável, e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Mário Heringer,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206632
Não GW,Neutro,2206678,PL,3336,2019,Dispõe sobre a atuação e o estabelecimento de zoológicos e aquários como centros de conservação da biodiversidade.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206678
GW,Positivo,2206680,PL,3337,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que ""dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências"", na seção dos crimes contra a flora - (Desmatamento Ilegal Zero).",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206680
GW,Positivo,2206681,PL,3338,2019,"Dispõe sobre a conservação, o uso sustentável e a restauração da vegetação nativa do bioma Cerrado.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206681
Não GW,Positivo,2206973,PL,3376,2019,Dispõe sobre o uso do asfalto ecológico composto por borracha reciclável.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2206973
Não GW,Positivo,2207060,PL,3386,2019,"Cria o Fundo Nacional de Preservação da Qualidade de Vida Animal e estabelece a obrigação de se criar, em todos os municípios com população superior a oitocentos e cinquenta mil habitantes, ao menos um hospital público veterinário, e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Jéssica Sales,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2207060
Não GW,Positivo,2207121,PL,3403,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para elevar a pena de maus-tratos a animais e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Júnior Bozzella,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2207121
