id,data_apresentacao,nome,ementa,tema,autor,uri_tramitacao
137796,2019-07-09,PL 2999/2019,Dispõe sobre a antecipação do pagamento dos honorários periciais nas ações em que o Instituto Nacional do Seguro Social (INSS) figure como parte e que tramitem sob responsabilidade da Justiça Federal.,Direito civil e processual civil,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/137796
137797,2019-07-15,PL 4107/2019,"Altera a Lei nº 13.710, de 24 de agosto de 2018, que “institui a Política Nacional de Incentivo à Produção de Cacau de Qualidade”.",Desenvolvimento regional,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/137797
137798,2019-07-15,PL 4108/2019,"Institui o Marco Legal do Reempreendedorismo por meio da alteração da Lei nº 11.101, de 9 de fevereiro de 2005, que regula a recuperação judicial, a extrajudicial e a falência e estabelece o procedimento extrajudicial de encerramento da atividade das microempresas e empresas de pequeno porte, e dá outras providências.",Direito civil e processual civil,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/137798
137799,2019-07-16,PRS 64/2019,Institui o Grupo Parlamentar Brasil-Países árabes e dá outras providências.,Nao especificado,Jean Paul Prates PT / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/137799
137801,2019-07-16,PDL 489/2019,"Aprova o ato que outorga autorização à Associação de Radiodifusão Comunitária Nossa FM para executar serviço de radiodifusão comunitária no Município de São Rafael, Estado do Rio Grande do Norte.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/137801
137802,2019-07-16,PDL 490/2019,"Aprova o ato que outorga autorização à Associação Comunitária de Radiodifusão Tabajara FM para executar serviço de radiodifusão comunitária no Município de Petrolina, Estado de Pernambuco.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/137802
137803,2019-07-16,PDL 491/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Comunicação e Cultura de Apodi - RN para executar serviço de radiodifusão comunitária no Município de Apodi, Estado do Rio Grande do Norte.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/137803
137812,2019-07-17,PL 4139/2019,Altera o Código de Trânsito Brasileiro para instituir categoria de habilitação exclusiva para motocicletas e motonetas em vias rurais.,Trânsito,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137812
137813,2019-07-17,PRS 65/2019,"Altera a Resolução nº 19, de 27 de novembro de 2015, que regulamenta o Programa e-Cidadania, para dispor sobre as hipóteses de bloqueio.",Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/137813
137814,2019-07-17,PL 4136/2019,"Altera o art. 24-A da Lei nº 11.340, de 7 de agosto de 2006, para tipificar a conduta de descumprimento da medida de afastamento imediato do agressor do lar, domicílio ou local de convivência com a ofendida.","Família, proteção a crianças, adolescentes, mulheres e idosos",Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/137814
137815,2019-07-17,PL 4137/2019,"Altera a Lei nº 12.850, de 2 de agosto de 2013, para dar à comissão parlamentar de inquérito poder para celebrar colaboração premiada.",Direito penal e processual penal,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137815
137816,2019-07-17,PL 4135/2019,"Dispõe sobre a regulamentação dos serviços de compartilhamento de bicicletas, bicicletas elétricas e veículos de mobilidade individual autopropelidos e institui normas para circulação de bicicletas elétricas e veículos de mobilidade individual autopropelidos.",Viação e transportes,Acir Gurgacz PDT / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137816
137819,2019-07-17,PL 4138/2019,Estabelece a obrigação de os pais ou responsáveis comparecerem às escolas de seus filhos para acompanhamento do processo educativo.,Educação,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137819
137824,2019-07-17,PL 4144/2019,"Altera o art. 10 da Lei nº 9.250, de 26 de dezembro de 1995, e o art. 260-A da Lei nº 8.069, de 13 de julho de 1990, para permitir que os contribuintes optantes pelo desconto simplificado possam deduzir do imposto de renda as doações aos Fundos dos Direitos da Criança e do Adolescente e eleva o limite de dedução dessas doações para seis por cento quando realizadas na Declaração de Ajuste Anual.","Família, proteção a crianças, adolescentes, mulheres e idosos",Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/137824
137827,2019-07-17,PL 4145/2019,"Altera a Lei nº 13.649, de 11 de abril de 2018, para permitir a retransmissão de serviços de radiodifusão sonora entre municípios de um mesmo Estado da Amazônia Legal.","Ciência, tecnologia e informática",Wellington Fagundes PL / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/137827
137828,2019-07-17,PL 4146/2019,"Acrescenta dispositivos à Lei nº 7.802, de 11 de julho de 1989, para introduzir conceitos relativos a produto novo, produto equivalente e avaliação de risco, e estabelecer procedimentos relativos à avaliação de risco, classificação e registro de produtos.","Agricultura, pecuária e abastecimento",Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/137828
137842,2019-08-05,PL 4200/2019,Autoriza a criação da Escola Nacional de Gestores Educacionais (ENGE) e dispõe sobre o seu funcionamento.,Educação,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137842
137844,2019-08-05,PL 4202/2019,"Altera a Lei nº 8.213, de 24 de julho de 1991, que dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências, para estabelecer a obrigação das empresas de manterem programa de atualização e aperfeiçoamento profissional para as pessoas com deficiência por elas empregadas.",Direitos humanos e minorias,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137844
137845,2019-08-05,PL 4201/2019,"Altera a Lei nº 8.429, de 2 de junho de 1992, para prever o afastamento compulsório do cargo, emprego ou função do agente público que esteja respondendo a processo de improbidade administrativa.",Servidores públicos,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137845
137846,2019-08-05,PLP 182/2019,Autoriza as Unidades da Federação e o Distrito Federal a criarem a Loteria Estadual de Valorização da Educação (LEVE).,Educação,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/137846
137847,2019-08-05,PL 4191/2019,"Altera a Lei nº 8.041, de 5 de junho de 1990, que dispõe sobre a organização e o funcionamento do Conselho da República, para incluir a educação como questão relevante a ser submetida ao Conselho da República.",Administração pública: órgãos públicos,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137847
137848,2019-08-05,PL 4199/2019,Regulamenta o esporte denominado Airsoft.,Desporto e lazer,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137848
137850,2019-08-05,PL 4203/2019,Dispõe sobre moratória para o desmatamento no Cerrado.,Meio ambiente,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137850
137851,2019-08-05,PL 4198/2019,"Altera a Lei nº 7.713, de 22 de dezembro de 1988, para isentar do Imposto sobre a Renda das Pessoas Físicas os rendimentos provenientes de aposentadoria e pensão pagos pelo Regime Geral da Previdência Social, a partir do mês em que o contribuinte completar sessenta anos.",Tributação,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137851
137852,2019-08-05,PL 4204/2019,"Dispõe sobre a fiscalização das empresas, mediante sistema de escrituração digital das obrigações fiscais, previdenciárias e trabalhistas.",Fiscalização e controle,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137852
137853,2019-08-05,PL 4197/2019,"Acrescenta o artigo 8º-A à Lei nº 9.096, de 19 de setembro de 1995, para estabelecer prazo mínimo entre o registro de partido político e o lançamento de candidaturas sob esta sigla.",Direito eleitoral e partidos políticos,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137853
137854,2019-08-05,PL 4193/2019,"Altera a Lei nº 11.888, de 24 de dezembro de 2008, que assegura às famílias de baixa renda assistência técnica e gratuita para o projeto e a construção de habitação de interesse social e altera a Lei nº 11.124, de 16 de junho de 2005, para prever a implementação e a manutenção, pelos cursos de arquitetura e engenharia das instituições públicas de ensino superior, de escritórios sociais, para atendimento gratuito à população de baixa renda, na elaboração de projetos e no acompanhamento técnico da construção de habitações de interesse social.",Política urbana,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137854
137855,2019-08-05,PL 4196/2019,"Insere o art. 11-A na Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre a oferta de transporte escolar na educação superior.",Educação,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137855
137858,2019-08-05,PL 4195/2019,"Altera a Lei nº 8.080, de 19 de setembro de 1990, que dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências, para assegurar atendimento voltado ao rastreamento de doenças no âmbito do Sistema Único de Saúde (SUS).",Saúde,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137858
137859,2019-08-05,PL 4194/2019,"Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para dispor sobre Violência Doméstica e Familiar.",Direito penal e processual penal,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137859
137860,2019-08-05,PL 4210/2019,"Altera a Lei nº 12.546, de 14 de dezembro de 2011, para estabelecer que os produtos importados embalados no Brasil não sejam considerados como de fabricação nacional.","Indústria, comércio e serviço",Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137860
137861,2019-08-05,PL 4211/2019,"Altera a Lei n° 12.846, de 1º de agosto de 2013, para estabelecer critérios para o afastamento cautelar dos controladores, administradores e demais pessoas naturais envolvidas em atos ilícitos contra a administração pública e para a intervenção nas pessoas jurídicas envolvidas na prática desses atos, e dá outras providências.",Direito comercial e econômico,Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137861
137863,2019-08-05,PRS 66/2019,"Altera a Resolução nº 93, de 27 de novembro de 1970 – Regimento Interno do Senado Federal, para dispor sobre as sabatinas dos indicados para o Conselho Diretor da Autoridade Nacional de Proteção de Dados.",Nao especificado,Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137863
137864,2019-08-05,PL 4209/2019,"Altera a Lei nº 6.360, de 23 de setembro de 1976, que dispõe sobre a Vigilância Sanitária a que ficam sujeitos os Medicamentos, as Drogas, os Insumos Farmacêuticos e Correlatos, Cosméticos, Saneantes e Outros Produtos, e dá outras Providências, para determinar que, para fins de registro, os medicamentos que contenham insumo farmacêutico ativo (IFA) nacional sejam enquadrados na categoria prioritária.","Indústria, comércio e serviço",Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137864
137865,2019-08-05,PL 4213/2019,"Altera a Lei nº 10.741, de 1º de outubro de 2003 (Estatuto do Idoso), a Lei nº 8.078, de 11 de setembro de 1990 (Código de Proteção e Defesa do Consumidor), e a Lei nº 10.820, de 17 de dezembro de 2003, que “dispõe sobre a autorização para desconto de prestações em folha de pagamento, e dá outras providências”, para estabelecer, em benefício de aposentados e pensionistas idosos, normas de proteção contra a oferta abusiva de empréstimos financeiros mediante consignação em folha de pagamento ou débito direto em conta.","Família, proteção a crianças, adolescentes, mulheres e idosos",Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137865
137866,2019-08-05,PL 4214/2019,"Altera os arts. 50 e 50-A da Lei nº 11.343, de 23 de agosto de 2006, para diminuir os prazos para a destruição de drogas apreendidas.",Direito penal e processual penal,Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137866
137867,2019-08-05,PL 4208/2019,"Altera a Lei nº 9.503, de 23 de setembro de 1997 – Código de Trânsito Brasileiro, para dispor sobre a idade mínima para se candidatar à habilitação para conduzir veículo automotor.",Trânsito,Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137867
137868,2019-08-05,PL 4212/2019,"Cria o Selo de Responsabilidade Pública para as empresas que investem em medicamentos para doenças negligenciadas e altera a Lei nº 8.666, de 21 de junho de 1993 (Lei de Licitações), para incluir critério de preferência no desempate de licitações.",Saúde,Siqueira Campos DEM / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137868
