sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PDL,560,2020,"Altera o Decreto Legislativo n° 6, de 20 de março de 2020, que reconhece a ocorrência do estado de calamidade pública, para prorrogar os seus efeitos até 30 de junho de 2021.",146036,senado,Nao especificado,Carlos Portinho PSD / RJ,https://www25.senado.leg.br/web/atividade/materias/-/materia/146036
PDL,562,2020,"Aprova o texto da Convenção Interamericana contra o Racismo, a Discriminação Racial e Formas Correlatas de Intolerância, adotada na Guatemala, por ocasião da 43ª Sessão Ordinária da Assembleia Geral da Organização dos Estados Americanos, em 5 de junho de 2013.",146053,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/146053
PDL,565,2020,"Prorroga a vigência do Decreto Legislativo nº 6, de 2020, que reconhece, para os fins do art. 65 da Lei Complementar nº 101, de 4 de maio de 2000, a ocorrência do estado de calamidade pública, nos termos da solicitação do Presidente da República encaminhada por meio da Mensagem nº 93, de 18 de março de 2020.",146058,senado,Nao especificado,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/146058
PEC,27,2020,"Suspende, por dois anos, a vigência da Emenda Constitucional nº 95, de 15 de dezembro de 2016.",143902,senado,Nao especificado,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/143902
PL,4043,2020,"Altera o art. 31 da Lei nº 9.605, de 12 de fevereiro de 1998, para tornar mais rígida a pena prevista para os reincidentes na prática do crime de tráfico de animais.",143753,senado,Meio ambiente,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/143753
PL,4080,2020,"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para dispor sobre fontes de financiamento para as despesas com a implementação do zoneamento ecológico-econômico (ZEE).",143780,senado,Meio ambiente,Jader Barbalho MDB / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/143780
PL,4121,2020,"Altera a Lei nº 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos, com o objetivo de dispor sobre a logística reversa de veículos automotores, e a Lei nº 13.755, de 10 de dezembro de 2018, que estabelece requisitos obrigatórios para a comercialização de veículos no Brasil e institui o Programa Rota 2030 – Mobilidade e Logística, para criar requisitos referentes à reciclagem de veículos automotores.",143914,senado,Meio ambiente,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/143914
PL,4199,2020,"Institui o Programa de Estímulo ao Transporte por Cabotagem (BR do Mar); altera as Leis nºs 5.474, de 18 de julho de 1968, 9.432, de 8 de janeiro de 1997, 10.233, de 5 de junho de 2001, 10.893, de 13 de julho de 2004, e 11.033, de 21 de dezembro de 2004; e revoga o Decreto do Poder Legislativo nº 123, de 11 de novembro de 1892, e o Decreto-Lei nº 2.784, de 20 de novembro de 1940, e dispositivos da Medida Provisória nº 2.217-3, de 4 de setembro de 2001 e das Leis nºs 6.458, de 1º de novembro de 1977, 11.434, de 28 de dezembro de 2006, 11.483, de 31 de maio de 2007, 11.518, de 5 de setembro de 2007, 12.599, de 23 de março de 2012, 12.815, de 5 de junho de 2013 e 13.848, de 25 de junho de 2019.",145886,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/145886
PL,4253,2020,"Estabelece normas gerais de licitação e contratação para as administrações públicas diretas, autárquicas e fundacionais da União, dos Estados, do Distrito Federal e dos Municípios; altera as Leis nºs 13.105, de 16 de março de 2015 (Código de Processo Civil), 8.987, de 13 de fevereiro de 1995, e 11.079, de 30 de dezembro de 2004, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal); e revoga dispositivos da Lei nº 12.462, de 4 de agosto de 2011, e as Leis nºs 8.666, de 21 de junho de 1993, e 10.520, de 17 de julho de 2002.",145636,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/145636
PL,4372,2020,"Regulamenta o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb), de que trata o art. 212-A da Constituição Federal; e dá outras providências.",145887,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/145887
PL,4379,2020,"Altera o Decreto s/nº de 10 de junho de 1999, que cria a Floresta Nacional de Brasília, o Decreto s/nº de 13 de dezembro de 2002, que cria a Reserva Biológica da Contagem, e dá outras providências",144393,senado,Meio ambiente,Izalci Lucas PSDB / DF,https://www25.senado.leg.br/web/atividade/materias/-/materia/144393
